extraction_id,processing_id,expedition_id,target_species,extraction_date,extraction_method,solvent_system,target_compounds,extraction_temperature,extraction_time_hours,sample_volume_ml,final_yield_mg,purity_percentage,bioactivity_retained,compound_class,molecular_weight_estimated,stability_assessment,storage_buffer,extraction_efficiency,chromatography_required,purification_steps,extraction_cost_usd,analyst,analytical_method,extraction_notes
EXP-0043-PROC-3-EXT-1,EXP-0043-PROC-3,EXP-0043,Halichondria okadai,2026-02-08,Supercritical CO2,Chloroform/Methanol,"Halichondrin B, Norhalichondrin A",39.7,33.3,60.3,178.45,66.2,85.1,Macrolide,1694.0,Moderate,PBS pH 7.4,73.2,True,4,809.06,Rachael Sullivan,HPLC-MS,Thing base Mr hope rest.
EXP-0043-PROC-3-EXT-2,EXP-0043-PROC-3,EXP-0043,Halichondria okadai,2026-01-31,Chromatographic Separation,Methanol/Water,"Halichondrin B, Norhalichondrin A",19.9,3.8,75.4,413.82,96.8,96.7,Macrolide,1281.0,Unstable,PBS pH 7.4,64.5,False,2,250.11,Kelly Fernandez,GC-MS,Behavior necessary miss serious civil.
EXP-0044-PROC-1-EXT-1,EXP-0044-PROC-1,EXP-0044,Halichondria okadai,2023-10-02,Chromatographic Separation,Ethanol/Water,"Halichondrin B, Norhalichondrin A",51.8,40.6,75.6,139.96,81.5,72.6,Macrolide,945.0,Stable,Saline,78.8,True,3,1448.12,Robert Vargas,NMR,Strategy fight institution measure rule.
EXP-0044-PROC-1-EXT-2,EXP-0044-PROC-1,EXP-0044,Halichondria okadai,2023-09-28,Chromatographic Separation,Aqueous Buffer,"Halichondrin B, Norhalichondrin A",41.9,24.4,46.9,428.49,86.0,96.5,Macrolide,566.0,Unstable,HEPES Buffer,86.8,True,1,307.57,Debbie Romero,GC-MS,Answer prepare by fear.
EXP-0044-PROC-2-EXT-1,EXP-0044-PROC-2,EXP-0044,Halichondria okadai,2023-10-13,Solvent Extraction,Methanol/Water,"Halichondrin B, Norhalichondrin A",27.9,37.4,94.4,23.99,73.4,95.7,Macrolide,913.0,Unstable,HEPES Buffer,42.9,True,1,964.63,Jody Bird,LC-MS/MS,Not thus physical mouth other go expect size.
EXP-0045-PROC-1-EXT-1,EXP-0045-PROC-1,EXP-0045,Conus geographus,2025-12-02,Supercritical CO2,Ethanol/Water,"ω-conotoxin GVIA, Ziconotide",61.9,36.9,98.9,232.69,62.2,77.9,Conotoxin,985.0,Stable,HEPES Buffer,40.2,False,5,1905.62,Megan Klein,NMR,Scene black might court sing lawyer chair.
EXP-0045-PROC-1-EXT-2,EXP-0045-PROC-1,EXP-0045,Conus geographus,2025-12-06,Supercritical CO2,Aqueous Buffer,"ω-conotoxin GVIA, Ziconotide",48.9,52.2,94.4,440.83,79.6,93.2,Conotoxin,1212.0,Moderate,Tris Buffer,65.9,True,2,406.54,Jason Davis,NMR,Thousand live land hard moment open.
EXP-0045-PROC-1-EXT-3,EXP-0045-PROC-1,EXP-0045,Conus geographus,2025-12-05,Solvent Extraction,Ethanol/Water,"ω-conotoxin GVIA, Ziconotide",24.4,2.5,73.7,16.34,82.6,86.2,Conotoxin,1944.0,Stable,Saline,61.5,True,5,314.48,Jennifer Baker,NMR,Pm you ready way rule indicate clear.
EXP-0046-PROC-1-EXT-1,EXP-0046-PROC-1,EXP-0046,Conus geographus,2024-01-27,Supercritical CO2,Ethanol/Water,"ω-conotoxin GVIA, Ziconotide",79.8,31.6,35.4,453.34,67.3,88.5,Conotoxin,930.0,Moderate,HEPES Buffer,32.7,False,1,825.12,Kari Ellis,HPLC-MS,Tell brother defense list second want hard.
EXP-0046-PROC-1-EXT-2,EXP-0046-PROC-1,EXP-0046,Conus geographus,2024-02-08,Supercritical CO2,Chloroform/Methanol,"ω-conotoxin GVIA, Ziconotide",76.1,20.0,82.1,27.77,80.4,72.1,Conotoxin,1881.0,Stable,HEPES Buffer,79.8,True,2,1384.31,Lindsay Ortiz,NMR,Hard face mission brother.
EXP-0046-PROC-2-EXT-1,EXP-0046-PROC-2,EXP-0046,Conus geographus,2024-02-07,Chromatographic Separation,Chloroform/Methanol,"ω-conotoxin GVIA, Ziconotide",77.6,51.7,92.8,258.61,64.4,85.8,Conotoxin,428.0,Unstable,Saline,68.5,True,5,1068.49,James Carter,NMR,Social central operation.
EXP-0047-PROC-1-EXT-1,EXP-0047-PROC-1,EXP-0047,Bugula neritina,2023-06-28,Steam Distillation,Chloroform/Methanol,"Bryostatin 1, Bryostatin 2",18.8,35.9,95.3,191.87,76.1,91.4,Macrolide,1287.0,Moderate,Saline,49.4,True,5,939.47,Steven Small,LC-MS/MS,Consumer science able natural attack.
EXP-0047-PROC-1-EXT-2,EXP-0047-PROC-1,EXP-0047,Bugula neritina,2023-07-10,Steam Distillation,Methanol/Water,"Bryostatin 1, Bryostatin 2",13.9,27.4,7.5,110.97,89.7,76.0,Macrolide,344.0,Stable,Tris Buffer,60.8,False,3,217.94,John Collins,HPLC-MS,Too sit little result paper seven measure.
EXP-0047-PROC-1-EXT-3,EXP-0047-PROC-1,EXP-0047,Bugula neritina,2023-06-30,Steam Distillation,Methanol/Water,"Bryostatin 1, Bryostatin 2",62.6,66.0,86.2,341.62,62.0,93.5,Macrolide,1722.0,Stable,Tris Buffer,81.9,False,3,1115.26,Jerry Cole,LC-MS/MS,Become person perhaps hold too fund.
EXP-0047-PROC-2-EXT-1,EXP-0047-PROC-2,EXP-0047,Bugula neritina,2023-07-05,Chromatographic Separation,Ethanol/Water,"Bryostatin 1, Bryostatin 2",59.3,70.6,19.8,112.91,68.0,93.8,Macrolide,536.0,Stable,Saline,34.3,False,4,1997.41,Michael Ramos,LC-MS/MS,Position tend religious occur someone.
EXP-0047-PROC-2-EXT-2,EXP-0047-PROC-2,EXP-0047,Bugula neritina,2023-07-06,Supercritical CO2,Ethanol/Water,"Bryostatin 1, Bryostatin 2",31.8,60.8,57.7,450.83,95.2,70.3,Macrolide,336.0,Stable,Saline,46.3,False,3,1404.77,Kristina Martinez,LC-MS/MS,Be western my serious whatever miss seek.
EXP-0047-PROC-2-EXT-3,EXP-0047-PROC-2,EXP-0047,Bugula neritina,2023-07-01,Steam Distillation,Aqueous Buffer,"Bryostatin 1, Bryostatin 2",50.1,14.4,81.5,483.67,70.2,84.8,Macrolide,355.0,Unstable,PBS pH 7.4,66.3,True,3,1105.01,Alicia Barrett,HPLC-MS,Conference affect skill early relationship thought know.
EXP-0047-PROC-3-EXT-1,EXP-0047-PROC-3,EXP-0047,Bugula neritina,2023-06-20,Supercritical CO2,Aqueous Buffer,"Bryostatin 1, Bryostatin 2",29.4,38.0,60.6,4.35,88.9,91.4,Macrolide,859.0,Stable,Saline,33.4,True,4,1558.88,Lisa Morales,NMR,Man value future.
EXP-0047-PROC-3-EXT-2,EXP-0047-PROC-3,EXP-0047,Bugula neritina,2023-06-24,Chromatographic Separation,Aqueous Buffer,"Bryostatin 1, Bryostatin 2",28.6,14.1,59.8,77.51,73.5,90.9,Macrolide,1208.0,Unstable,Tris Buffer,55.1,True,1,956.45,Alexander Rice,HPLC-MS,Either boy between collection century eight.
EXP-0047-PROC-4-EXT-1,EXP-0047-PROC-4,EXP-0047,Bugula neritina,2023-06-24,Solvent Extraction,Chloroform/Methanol,"Bryostatin 1, Bryostatin 2",10.0,63.6,12.4,353.43,95.0,78.1,Macrolide,867.0,Moderate,Tris Buffer,67.0,True,5,1787.08,Eric Russell,GC-MS,Arrive which consider require.
EXP-0048-PROC-1-EXT-1,EXP-0048-PROC-1,EXP-0048,Halichondria okadai,2025-01-07,Chromatographic Separation,Aqueous Buffer,"Halichondrin B, Norhalichondrin A",10.6,48.5,44.0,235.4,61.9,75.7,Macrolide,1623.0,Unstable,PBS pH 7.4,59.5,False,5,742.99,Brett Thomas,HPLC-MS,Election walk tonight appear dream others.
EXP-0048-PROC-2-EXT-1,EXP-0048-PROC-2,EXP-0048,Halichondria okadai,2025-01-04,Steam Distillation,Methanol/Water,"Halichondrin B, Norhalichondrin A",60.9,20.3,16.2,126.07,95.0,87.4,Macrolide,1160.0,Stable,Saline,68.8,False,5,858.85,Jordan Gordon,LC-MS/MS,Especially five network assume.
EXP-0048-PROC-2-EXT-2,EXP-0048-PROC-2,EXP-0048,Halichondria okadai,2024-12-29,Solvent Extraction,Ethanol/Water,"Halichondrin B, Norhalichondrin A",12.9,10.2,56.0,468.29,71.7,96.1,Macrolide,1575.0,Unstable,HEPES Buffer,46.1,True,1,265.41,Mark Mcintyre,NMR,Especially white push.
EXP-0048-PROC-3-EXT-1,EXP-0048-PROC-3,EXP-0048,Halichondria okadai,2024-12-23,Solvent Extraction,Aqueous Buffer,"Halichondrin B, Norhalichondrin A",19.2,27.4,52.7,362.76,64.3,82.2,Macrolide,1073.0,Stable,PBS pH 7.4,65.2,False,2,1673.05,Justin Glover,LC-MS/MS,Nothing land suffer matter situation.
EXP-0048-PROC-3-EXT-2,EXP-0048-PROC-3,EXP-0048,Halichondria okadai,2024-12-30,Steam Distillation,Aqueous Buffer,"Halichondrin B, Norhalichondrin A",56.7,40.5,71.5,206.07,65.3,90.0,Macrolide,1144.0,Stable,Tris Buffer,71.6,False,5,808.4,Joshua Jackson,LC-MS/MS,Mr interest treatment later a.
EXP-0049-PROC-1-EXT-1,EXP-0049-PROC-1,EXP-0049,Conus geographus,2025-01-07,Supercritical CO2,Methanol/Water,"ω-conotoxin GVIA, Ziconotide",10.5,32.9,76.9,397.09,78.8,96.8,Conotoxin,682.0,Unstable,HEPES Buffer,56.7,True,5,1817.47,Ronald Roberts,GC-MS,A value lot our.
EXP-0049-PROC-2-EXT-1,EXP-0049-PROC-2,EXP-0049,Conus geographus,2024-12-26,Supercritical CO2,Chloroform/Methanol,"ω-conotoxin GVIA, Ziconotide",69.3,7.3,87.2,160.38,66.8,77.2,Conotoxin,952.0,Unstable,HEPES Buffer,46.3,True,3,777.02,Jamie Bell,GC-MS,Defense subject example claim move attorney bed recognize.
EXP-0049-PROC-2-EXT-2,EXP-0049-PROC-2,EXP-0049,Conus geographus,2024-12-31,Solvent Extraction,Ethanol/Water,"ω-conotoxin GVIA, Ziconotide",47.5,32.4,37.9,373.25,94.0,92.7,Conotoxin,798.0,Stable,Saline,78.4,True,1,473.56,Molly Lutz,GC-MS,Decision measure soon this war play.
EXP-0049-PROC-2-EXT-3,EXP-0049-PROC-2,EXP-0049,Conus geographus,2024-12-31,Supercritical CO2,Ethanol/Water,"ω-conotoxin GVIA, Ziconotide",65.4,18.5,11.0,65.94,92.6,89.0,Conotoxin,656.0,Stable,Tris Buffer,66.1,True,2,1149.64,Michelle Nelson,GC-MS,Game least outside administration reality position.
EXP-0049-PROC-3-EXT-1,EXP-0049-PROC-3,EXP-0049,Conus geographus,2025-01-18,Chromatographic Separation,Aqueous Buffer,"ω-conotoxin GVIA, Ziconotide",69.7,23.0,70.9,8.16,74.2,80.6,Conotoxin,1178.0,Moderate,Tris Buffer,34.7,True,5,1622.24,John Valenzuela,GC-MS,Including time reflect several.
EXP-0049-PROC-4-EXT-1,EXP-0049-PROC-4,EXP-0049,Conus geographus,2025-01-05,Chromatographic Separation,Aqueous Buffer,"ω-conotoxin GVIA, Ziconotide",65.0,40.9,75.4,330.96,73.5,94.3,Conotoxin,730.0,Stable,PBS pH 7.4,67.1,True,1,1541.72,Rachel Banks,NMR,Much throughout staff knowledge.
EXP-0049-PROC-4-EXT-2,EXP-0049-PROC-4,EXP-0049,Conus geographus,2025-01-07,Steam Distillation,Chloroform/Methanol,"ω-conotoxin GVIA, Ziconotide",38.9,59.1,93.3,272.59,85.1,97.1,Conotoxin,377.0,Stable,Saline,45.1,True,4,1476.02,William Bennett,GC-MS,Group concern should recent across leg view know.
EXP-0049-PROC-4-EXT-3,EXP-0049-PROC-4,EXP-0049,Conus geographus,2025-01-08,Solvent Extraction,Methanol/Water,"ω-conotoxin GVIA, Ziconotide",35.5,7.3,46.6,115.44,71.1,93.2,Conotoxin,336.0,Unstable,Saline,83.8,False,3,969.8,Alejandro Campbell,HPLC-MS,Course staff personal space determine woman.
EXP-0050-PROC-1-EXT-1,EXP-0050-PROC-1,EXP-0050,Conus geographus,2023-05-20,Supercritical CO2,Aqueous Buffer,"ω-conotoxin GVIA, Ziconotide",29.6,7.4,96.3,403.65,77.5,76.7,Conotoxin,1880.0,Moderate,Tris Buffer,52.4,True,4,489.77,Amanda Vasquez,GC-MS,Decide cultural start how thank notice management necessary.
EXP-0050-PROC-1-EXT-2,EXP-0050-PROC-1,EXP-0050,Conus geographus,2023-05-19,Steam Distillation,Chloroform/Methanol,"ω-conotoxin GVIA, Ziconotide",4.3,17.9,94.2,85.63,64.3,87.1,Conotoxin,1751.0,Moderate,Tris Buffer,61.0,False,5,1990.22,Krystal Fleming,NMR,Compare open second camera value talk thing.
EXP-0050-PROC-1-EXT-3,EXP-0050-PROC-1,EXP-0050,Conus geographus,2023-05-26,Steam Distillation,Methanol/Water,"ω-conotoxin GVIA, Ziconotide",79.5,30.0,32.3,278.98,71.6,72.6,Conotoxin,203.0,Moderate,PBS pH 7.4,59.2,True,1,1706.35,Denise Abbott,NMR,Yeah realize mouth.
EXP-0050-PROC-2-EXT-1,EXP-0050-PROC-2,EXP-0050,Conus geographus,2023-05-18,Supercritical CO2,Aqueous Buffer,"ω-conotoxin GVIA, Ziconotide",25.8,20.9,20.2,82.12,70.8,93.8,Conotoxin,1830.0,Moderate,Saline,93.4,False,1,618.12,Justin Gibson,NMR,Political wall appear voice item yet.
EXP-0050-PROC-3-EXT-1,EXP-0050-PROC-3,EXP-0050,Conus geographus,2023-06-16,Supercritical CO2,Chloroform/Methanol,"ω-conotoxin GVIA, Ziconotide",12.6,62.8,65.4,82.45,76.3,78.6,Conotoxin,1526.0,Unstable,Tris Buffer,59.5,True,3,1980.7,Michael Owens,HPLC-MS,Military analysis return another truth mother.
EXP-0050-PROC-4-EXT-1,EXP-0050-PROC-4,EXP-0050,Conus geographus,2023-06-02,Steam Distillation,Methanol/Water,"ω-conotoxin GVIA, Ziconotide",40.6,36.7,35.0,364.65,93.2,98.2,Conotoxin,1649.0,Stable,HEPES Buffer,85.3,True,2,1190.98,James Cook,HPLC-MS,Space wrong difficult ready when true culture.
EXP-0050-PROC-4-EXT-2,EXP-0050-PROC-4,EXP-0050,Conus geographus,2023-06-03,Steam Distillation,Ethanol/Water,"ω-conotoxin GVIA, Ziconotide",34.3,23.5,49.4,142.86,96.5,79.4,Conotoxin,376.0,Unstable,Saline,64.2,True,1,302.78,Arthur Garrett,HPLC-MS,Lose space or.
EXP-0050-PROC-4-EXT-3,EXP-0050-PROC-4,EXP-0050,Conus geographus,2023-05-28,Supercritical CO2,Aqueous Buffer,"ω-conotoxin GVIA, Ziconotide",39.3,31.8,81.0,369.76,76.2,80.0,Conotoxin,770.0,Stable,PBS pH 7.4,80.3,True,2,293.73,Felicia Wright,LC-MS/MS,List when strategy start.
EXP-0051-PROC-1-EXT-1,EXP-0051-PROC-1,EXP-0051,Halichondria okadai,2024-05-26,Chromatographic Separation,Methanol/Water,"Halichondrin B, Norhalichondrin A",40.3,10.3,27.4,466.26,92.7,91.3,Macrolide,1068.0,Stable,PBS pH 7.4,63.8,False,3,1955.44,Cynthia Jones,HPLC-MS,People shake personal often beat art almost finish.
EXP-0051-PROC-1-EXT-2,EXP-0051-PROC-1,EXP-0051,Halichondria okadai,2024-05-29,Chromatographic Separation,Ethanol/Water,"Halichondrin B, Norhalichondrin A",65.6,15.0,25.3,338.08,75.4,97.9,Macrolide,360.0,Unstable,Saline,63.2,True,1,1853.34,Ana Anderson,LC-MS/MS,Area particularly it big argue appear.
EXP-0051-PROC-1-EXT-3,EXP-0051-PROC-1,EXP-0051,Halichondria okadai,2024-05-22,Solvent Extraction,Methanol/Water,"Halichondrin B, Norhalichondrin A",31.9,45.0,20.1,484.01,94.8,75.0,Macrolide,418.0,Unstable,PBS pH 7.4,35.6,True,3,1837.0,Jennifer Williamson,GC-MS,Do outside process action himself somebody.
EXP-0052-PROC-1-EXT-1,EXP-0052-PROC-1,EXP-0052,Bothrops jararaca,2024-11-19,Chromatographic Separation,Ethanol/Water,Bradykinin-potentiating peptides,38.1,43.5,11.8,113.46,95.4,97.3,Peptide,1606.0,Stable,Tris Buffer,31.3,True,1,788.61,Lisa Morgan,HPLC-MS,Law foreign court.
EXP-0052-PROC-1-EXT-2,EXP-0052-PROC-1,EXP-0052,Bothrops jararaca,2024-11-26,Supercritical CO2,Aqueous Buffer,Bradykinin-potentiating peptides,73.1,46.0,11.8,454.51,96.4,72.3,Peptide,1158.0,Moderate,HEPES Buffer,49.7,True,2,907.11,Kurt Jones,LC-MS/MS,Toward call meeting green loss.
EXP-0052-PROC-2-EXT-1,EXP-0052-PROC-2,EXP-0052,Bothrops jararaca,2024-12-16,Chromatographic Separation,Ethanol/Water,Bradykinin-potentiating peptides,76.8,36.7,12.9,310.04,72.9,95.7,Peptide,982.0,Stable,PBS pH 7.4,42.5,True,1,543.99,Charlene Taylor,LC-MS/MS,Art find job.
EXP-0052-PROC-2-EXT-2,EXP-0052-PROC-2,EXP-0052,Bothrops jararaca,2024-12-19,Solvent Extraction,Aqueous Buffer,Bradykinin-potentiating peptides,62.3,15.6,35.6,232.8,95.8,98.0,Peptide,572.0,Moderate,HEPES Buffer,53.3,True,4,468.92,Nicole Collins,GC-MS,Simply challenge final garden hard account only.
EXP-0052-PROC-3-EXT-1,EXP-0052-PROC-3,EXP-0052,Bothrops jararaca,2024-12-14,Steam Distillation,Methanol/Water,Bradykinin-potentiating peptides,72.5,67.0,41.4,245.92,94.1,94.2,Peptide,207.0,Moderate,Tris Buffer,50.8,True,5,959.19,Amy Hunter,GC-MS,Teach instead crime customer training size game.
EXP-0052-PROC-4-EXT-1,EXP-0052-PROC-4,EXP-0052,Bothrops jararaca,2024-11-29,Steam Distillation,Ethanol/Water,Bradykinin-potentiating peptides,6.9,46.7,29.9,26.27,68.8,94.1,Peptide,1733.0,Stable,Tris Buffer,61.4,True,4,948.93,Melissa Holden,GC-MS,Realize system not friend federal forget bit then.
EXP-0052-PROC-4-EXT-2,EXP-0052-PROC-4,EXP-0052,Bothrops jararaca,2024-12-09,Solvent Extraction,Ethanol/Water,Bradykinin-potentiating peptides,20.4,21.7,21.4,189.74,94.6,88.5,Peptide,942.0,Unstable,Saline,90.7,True,4,287.24,Kathleen Mora,HPLC-MS,Really level defense lose shoulder.
EXP-0052-PROC-4-EXT-3,EXP-0052-PROC-4,EXP-0052,Bothrops jararaca,2024-12-02,Chromatographic Separation,Methanol/Water,Bradykinin-potentiating peptides,50.8,3.8,43.3,324.61,86.5,89.1,Peptide,777.0,Stable,PBS pH 7.4,36.1,True,3,968.8,Renee Bennett,GC-MS,Contain wrong guy available air boy.
EXP-0053-PROC-1-EXT-1,EXP-0053-PROC-1,EXP-0053,Halichondria okadai,2024-04-01,Chromatographic Separation,Chloroform/Methanol,"Halichondrin B, Norhalichondrin A",40.1,23.5,77.8,249.02,71.8,94.4,Macrolide,1761.0,Stable,Tris Buffer,73.7,False,4,284.54,Cory Willis,HPLC-MS,Analysis ahead cup company those responsibility.
EXP-0053-PROC-2-EXT-1,EXP-0053-PROC-2,EXP-0053,Halichondria okadai,2024-04-11,Solvent Extraction,Methanol/Water,"Halichondrin B, Norhalichondrin A",14.4,17.2,88.8,10.16,88.6,84.2,Macrolide,1004.0,Moderate,HEPES Buffer,30.5,False,2,1674.92,Julian White,HPLC-MS,Compare energy big.
EXP-0053-PROC-3-EXT-1,EXP-0053-PROC-3,EXP-0053,Halichondria okadai,2024-04-07,Chromatographic Separation,Chloroform/Methanol,"Halichondrin B, Norhalichondrin A",55.5,50.9,95.8,265.72,75.2,98.6,Macrolide,1356.0,Stable,Saline,49.4,True,4,427.64,Breanna Pena,NMR,Full decision lay hard.
EXP-0053-PROC-4-EXT-1,EXP-0053-PROC-4,EXP-0053,Halichondria okadai,2024-03-17,Supercritical CO2,Chloroform/Methanol,"Halichondrin B, Norhalichondrin A",54.2,34.4,23.9,300.88,62.3,82.4,Macrolide,1184.0,Unstable,PBS pH 7.4,58.3,True,3,1547.61,Christopher Rose,HPLC-MS,Think there assume certain under some court her.
EXP-0054-PROC-1-EXT-1,EXP-0054-PROC-1,EXP-0054,Halichondria okadai,2023-06-23,Supercritical CO2,Chloroform/Methanol,"Halichondrin B, Norhalichondrin A",6.9,14.8,56.0,467.42,91.7,95.3,Macrolide,746.0,Unstable,Saline,57.9,False,5,1047.27,Kyle Rowland,HPLC-MS,Tv several onto take family.
EXP-0054-PROC-1-EXT-2,EXP-0054-PROC-1,EXP-0054,Halichondria okadai,2023-06-24,Chromatographic Separation,Ethanol/Water,"Halichondrin B, Norhalichondrin A",76.0,18.1,27.8,41.78,95.3,87.4,Macrolide,1401.0,Stable,PBS pH 7.4,89.3,True,2,822.12,David Soto,HPLC-MS,Their surface why though decide.
EXP-0054-PROC-1-EXT-3,EXP-0054-PROC-1,EXP-0054,Halichondria okadai,2023-06-26,Solvent Extraction,Aqueous Buffer,"Halichondrin B, Norhalichondrin A",18.2,60.0,77.8,175.39,74.3,86.0,Macrolide,200.0,Moderate,PBS pH 7.4,45.7,True,3,574.82,John Alvarado,LC-MS/MS,Cold hold think seem.
EXP-0054-PROC-2-EXT-1,EXP-0054-PROC-2,EXP-0054,Halichondria okadai,2023-06-16,Supercritical CO2,Methanol/Water,"Halichondrin B, Norhalichondrin A",25.3,14.6,52.9,432.84,69.2,72.4,Macrolide,842.0,Stable,Tris Buffer,78.6,False,4,1191.24,Joseph White,GC-MS,Moment low what listen ok point.
EXP-0054-PROC-3-EXT-1,EXP-0054-PROC-3,EXP-0054,Halichondria okadai,2023-06-26,Steam Distillation,Ethanol/Water,"Halichondrin B, Norhalichondrin A",64.2,43.9,51.9,20.13,97.4,81.5,Macrolide,474.0,Unstable,HEPES Buffer,73.3,False,2,711.72,Marie Clark,GC-MS,Later doctor despite interesting help.
EXP-0054-PROC-3-EXT-2,EXP-0054-PROC-3,EXP-0054,Halichondria okadai,2023-06-29,Solvent Extraction,Methanol/Water,"Halichondrin B, Norhalichondrin A",37.9,60.4,30.2,224.37,80.4,89.9,Macrolide,1611.0,Moderate,HEPES Buffer,55.7,True,4,1362.88,Ryan Scott,GC-MS,Care base know goal.
EXP-0054-PROC-3-EXT-3,EXP-0054-PROC-3,EXP-0054,Halichondria okadai,2023-06-26,Solvent Extraction,Chloroform/Methanol,"Halichondrin B, Norhalichondrin A",33.1,52.8,6.9,102.67,78.5,96.3,Macrolide,1149.0,Stable,PBS pH 7.4,90.4,False,4,1070.83,Julie Oliver,NMR,Later it happen marriage event agent.
EXP-0055-PROC-1-EXT-1,EXP-0055-PROC-1,EXP-0055,Bugula neritina,2023-10-17,Solvent Extraction,Aqueous Buffer,"Bryostatin 1, Bryostatin 2",65.0,18.5,90.5,455.42,95.8,85.6,Macrolide,1419.0,Moderate,Tris Buffer,80.6,True,3,435.83,Derek Jones,LC-MS/MS,Family maybe national back.
EXP-0055-PROC-1-EXT-2,EXP-0055-PROC-1,EXP-0055,Bugula neritina,2023-10-16,Solvent Extraction,Methanol/Water,"Bryostatin 1, Bryostatin 2",41.8,12.0,22.4,182.59,76.4,88.7,Macrolide,334.0,Moderate,Tris Buffer,62.7,True,5,528.73,Darren Wilson,HPLC-MS,Although customer cultural forget few spring.
EXP-0055-PROC-1-EXT-3,EXP-0055-PROC-1,EXP-0055,Bugula neritina,2023-10-12,Solvent Extraction,Ethanol/Water,"Bryostatin 1, Bryostatin 2",46.3,53.4,36.9,382.58,76.4,84.5,Macrolide,1367.0,Moderate,PBS pH 7.4,31.2,True,4,1377.19,Denise Thornton,GC-MS,Your sell science treatment.
EXP-0056-PROC-1-EXT-1,EXP-0056-PROC-1,EXP-0056,Bothrops jararaca,2023-06-16,Supercritical CO2,Methanol/Water,Bradykinin-potentiating peptides,10.5,7.5,92.7,344.67,64.8,80.7,Peptide,1266.0,Moderate,Saline,84.3,True,2,278.59,Elijah Short,GC-MS,Watch state serious activity pressure writer.
EXP-0056-PROC-1-EXT-2,EXP-0056-PROC-1,EXP-0056,Bothrops jararaca,2023-06-17,Chromatographic Separation,Chloroform/Methanol,Bradykinin-potentiating peptides,4.7,15.3,96.1,306.74,69.9,72.0,Peptide,251.0,Stable,HEPES Buffer,45.9,False,1,1786.67,Sharon Perez,GC-MS,Listen middle skill serious reveal.
EXP-0056-PROC-2-EXT-1,EXP-0056-PROC-2,EXP-0056,Bothrops jararaca,2023-06-18,Solvent Extraction,Ethanol/Water,Bradykinin-potentiating peptides,73.8,30.0,23.2,258.61,94.5,94.1,Peptide,318.0,Moderate,Tris Buffer,75.0,False,5,1229.42,Ricky Edwards,HPLC-MS,Investment walk individual just table.
EXP-0056-PROC-3-EXT-1,EXP-0056-PROC-3,EXP-0056,Bothrops jararaca,2023-06-25,Chromatographic Separation,Chloroform/Methanol,Bradykinin-potentiating peptides,44.6,63.4,44.0,241.05,62.7,78.3,Peptide,784.0,Unstable,HEPES Buffer,91.4,True,3,708.8,Charles Russo,HPLC-MS,Wall act special strong fund.
EXP-0056-PROC-3-EXT-2,EXP-0056-PROC-3,EXP-0056,Bothrops jararaca,2023-07-02,Chromatographic Separation,Methanol/Water,Bradykinin-potentiating peptides,16.3,35.5,75.2,433.44,83.8,90.1,Peptide,427.0,Moderate,HEPES Buffer,91.5,True,2,438.63,Michael Powell,GC-MS,Federal only nothing allow cause with yes.
EXP-0057-PROC-1-EXT-1,EXP-0057-PROC-1,EXP-0057,Salinispora tropica,2024-03-26,Steam Distillation,Ethanol/Water,Salinosporamide A,75.0,52.1,76.6,109.61,76.8,88.5,β-lactone,1586.0,Moderate,Saline,36.8,True,3,1932.26,Rebecca Mcintyre,NMR,Term woman daughter hospital move could board.
EXP-0057-PROC-1-EXT-2,EXP-0057-PROC-1,EXP-0057,Salinispora tropica,2024-03-26,Supercritical CO2,Ethanol/Water,Salinosporamide A,66.5,37.8,48.9,157.29,82.1,91.9,β-lactone,940.0,Unstable,Tris Buffer,70.9,True,1,1458.76,Jocelyn Kline,NMR,Commercial push concern step.
EXP-0057-PROC-1-EXT-3,EXP-0057-PROC-1,EXP-0057,Salinispora tropica,2024-03-14,Supercritical CO2,Chloroform/Methanol,Salinosporamide A,69.3,33.5,29.9,120.96,78.4,96.6,β-lactone,881.0,Moderate,PBS pH 7.4,78.7,True,3,374.27,Alyssa Gonzalez,HPLC-MS,Exist do process attorney arm million.
EXP-0057-PROC-2-EXT-1,EXP-0057-PROC-2,EXP-0057,Salinispora tropica,2024-04-08,Steam Distillation,Methanol/Water,Salinosporamide A,62.6,15.9,52.6,116.89,75.6,93.4,β-lactone,1588.0,Moderate,Tris Buffer,44.8,False,5,1860.0,Scott Jenkins,LC-MS/MS,Writer can industry sea.
EXP-0057-PROC-2-EXT-2,EXP-0057-PROC-2,EXP-0057,Salinispora tropica,2024-04-08,Chromatographic Separation,Methanol/Water,Salinosporamide A,42.1,44.0,58.2,243.25,79.2,75.3,β-lactone,1663.0,Moderate,Tris Buffer,65.2,True,3,435.94,Steven Clark,HPLC-MS,Finally stand professor city offer.
EXP-0057-PROC-2-EXT-3,EXP-0057-PROC-2,EXP-0057,Salinispora tropica,2024-04-02,Supercritical CO2,Aqueous Buffer,Salinosporamide A,76.0,27.2,17.9,259.25,64.3,98.0,β-lactone,530.0,Moderate,HEPES Buffer,46.4,False,4,931.95,Dale Moran,HPLC-MS,Every account central ask human space moment.
