occurrence_id,species_key,scientific_name,common_name,decimal_latitude,decimal_longitude,country,collection_date,depth_m,habitat,threat_level,basis_of_record,data_quality
OCC-004-0081,CREATURE-004,Bugula neritina,Bryozoan,-70.1218065,62.688571,China,2025-09-13,0,Marine Docks,Low,Observation,High
OCC-004-0082,CREATURE-004,Bugula neritina,Bryozoan,29.4836245,-132.867707,Sudan,2024-08-13,0,Marine Docks,Low,Preserved Specimen,High
OCC-004-0083,CREATURE-004,Bugula neritina,Bryozoan,-4.2113115,178.543756,Guatemala,2024-10-03,0,Marine Docks,Low,Observation,High
OCC-004-0084,CREATURE-004,Bugula neritina,Bryozoan,57.6387345,111.076033,French Guiana,2025-08-31,0,Marine Docks,Low,Observation,High
OCC-004-0085,CREATURE-004,Bugula neritina,Bryozoan,-47.720008,162.362593,China,2025-03-06,0,Marine Docks,Low,Literature,Medium
OCC-004-0086,CREATURE-004,Bugula neritina,Bryozoan,46.568080,-59.611199,British Virgin Islands,2026-02-18,0,Marine Docks,Low,Literature,High
OCC-004-0087,CREATURE-004,Bugula neritina,Bryozoan,-52.720524,-52.903230,Somalia,2023-09-05,0,Marine Docks,Low,Observation,High
OCC-004-0088,CREATURE-004,Bugula neritina,Bryozoan,6.877423,117.437995,Montserrat,2023-01-20,0,Marine Docks,Low,Preserved Specimen,High
OCC-005-0000,CREATURE-005,Salinispora tropica,Marine Bacteria,58.0815975,-110.329604,New Zealand,2025-08-18,546,Ocean Sediment,Low,Preserved Specimen,Medium
OCC-005-0001,CREATURE-005,Salinispora tropica,Marine Bacteria,-72.3508765,-13.950809,Indonesia,2026-03-17,746,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0002,CREATURE-005,Salinispora tropica,Marine Bacteria,38.4906865,102.230707,Isle of Man,2025-01-20,250,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0003,CREATURE-005,Salinispora tropica,Marine Bacteria,64.323680,-140.405388,Brunei Darussalam,2026-01-26,167,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0004,CREATURE-005,Salinispora tropica,Marine Bacteria,82.4264525,-140.182960,Korea,2023-07-16,473,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0005,CREATURE-005,Salinispora tropica,Marine Bacteria,48.877771,4.959964,Brunei Darussalam,2025-08-07,388,Ocean Sediment,Low,Literature,High
OCC-005-0006,CREATURE-005,Salinispora tropica,Marine Bacteria,57.989390,163.486748,Namibia,2022-02-12,276,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0007,CREATURE-005,Salinispora tropica,Marine Bacteria,-55.3629785,52.260173,Macao,2025-10-05,947,Ocean Sediment,Low,Preserved Specimen,Medium
OCC-005-0008,CREATURE-005,Salinispora tropica,Marine Bacteria,-75.1252265,-113.341505,Maldives,2021-12-21,655,Ocean Sediment,Low,Observation,High
OCC-005-0009,CREATURE-005,Salinispora tropica,Marine Bacteria,-45.800201,-93.044650,Gibraltar,2025-11-18,704,Ocean Sediment,Low,Preserved Specimen,Medium
OCC-005-0010,CREATURE-005,Salinispora tropica,Marine Bacteria,-29.475781,5.769726,Yemen,2025-11-30,570,Ocean Sediment,Low,Literature,High
OCC-005-0011,CREATURE-005,Salinispora tropica,Marine Bacteria,-13.751363,-137.662411,El Salvador,2022-03-10,224,Ocean Sediment,Low,Observation,High
OCC-005-0012,CREATURE-005,Salinispora tropica,Marine Bacteria,57.8653675,-32.655224,Brunei Darussalam,2024-05-01,701,Ocean Sediment,Low,Literature,High
OCC-005-0013,CREATURE-005,Salinispora tropica,Marine Bacteria,74.9343355,106.408837,Bermuda,2023-09-21,332,Ocean Sediment,Low,Literature,High
OCC-005-0014,CREATURE-005,Salinispora tropica,Marine Bacteria,-44.7321455,137.724738,Western Sahara,2024-02-10,863,Ocean Sediment,Low,Observation,High
OCC-005-0015,CREATURE-005,Salinispora tropica,Marine Bacteria,-44.0436835,173.654517,Nigeria,2024-10-23,786,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0016,CREATURE-005,Salinispora tropica,Marine Bacteria,72.4407385,1.258135,Tajikistan,2025-10-30,794,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0017,CREATURE-005,Salinispora tropica,Marine Bacteria,-78.941989,-164.767097,Belgium,2021-06-08,57,Ocean Sediment,Low,Observation,High
OCC-005-0018,CREATURE-005,Salinispora tropica,Marine Bacteria,82.1889245,129.651698,Estonia,2024-06-18,234,Ocean Sediment,Low,Preserved Specimen,Low
OCC-005-0019,CREATURE-005,Salinispora tropica,Marine Bacteria,63.581911,43.653325,Niger,2024-05-27,841,Ocean Sediment,Low,Observation,Medium
OCC-005-0020,CREATURE-005,Salinispora tropica,Marine Bacteria,43.6910725,156.706115,Mayotte,2022-08-28,32,Ocean Sediment,Low,Literature,High
OCC-005-0021,CREATURE-005,Salinispora tropica,Marine Bacteria,-8.9072285,79.279025,Ecuador,2025-03-26,824,Ocean Sediment,Low,Preserved Specimen,Medium
OCC-005-0022,CREATURE-005,Salinispora tropica,Marine Bacteria,19.009632,-20.316406,Korea,2021-07-28,323,Ocean Sediment,Low,Observation,High
OCC-005-0023,CREATURE-005,Salinispora tropica,Marine Bacteria,-73.9172165,-95.131205,Kazakhstan,2023-04-15,410,Ocean Sediment,Low,Observation,High
OCC-005-0024,CREATURE-005,Salinispora tropica,Marine Bacteria,34.6727435,-70.465979,Guam,2024-03-29,274,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0025,CREATURE-005,Salinispora tropica,Marine Bacteria,-6.0917755,-8.568319,Saint Martin,2026-02-24,67,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0026,CREATURE-005,Salinispora tropica,Marine Bacteria,2.7097025,34.059350,Bulgaria,2025-01-04,216,Ocean Sediment,Low,Preserved Specimen,Medium
OCC-005-0027,CREATURE-005,Salinispora tropica,Marine Bacteria,48.2389265,121.534200,Botswana,2022-10-21,935,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0028,CREATURE-005,Salinispora tropica,Marine Bacteria,35.2177765,-114.221551,Ethiopia,2023-06-16,965,Ocean Sediment,Low,Observation,Low
OCC-005-0029,CREATURE-005,Salinispora tropica,Marine Bacteria,-52.1834465,-128.024638,Australia,2022-08-29,580,Ocean Sediment,Low,Observation,Medium
OCC-005-0030,CREATURE-005,Salinispora tropica,Marine Bacteria,13.119434,150.378248,Italy,2022-06-13,897,Ocean Sediment,Low,Observation,High
OCC-005-0031,CREATURE-005,Salinispora tropica,Marine Bacteria,-47.1309485,-4.209235,Vietnam,2024-02-05,735,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0032,CREATURE-005,Salinispora tropica,Marine Bacteria,-6.056228,-78.083594,Serbia,2022-01-02,322,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0033,CREATURE-005,Salinispora tropica,Marine Bacteria,48.1703965,70.619459,Luxembourg,2025-08-09,217,Ocean Sediment,Low,Observation,High
OCC-005-0034,CREATURE-005,Salinispora tropica,Marine Bacteria,43.5118165,-167.557318,Bermuda,2025-12-07,671,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0035,CREATURE-005,Salinispora tropica,Marine Bacteria,45.6792145,65.473829,Dominican Republic,2022-04-14,511,Ocean Sediment,Low,Observation,High
OCC-005-0036,CREATURE-005,Salinispora tropica,Marine Bacteria,4.7295555,-153.876863,Australia,2022-08-13,405,Ocean Sediment,Low,Observation,High
OCC-005-0037,CREATURE-005,Salinispora tropica,Marine Bacteria,70.3952235,171.253182,Peru,2023-07-24,905,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0038,CREATURE-005,Salinispora tropica,Marine Bacteria,54.0668265,-175.609791,Tanzania,2021-09-29,936,Ocean Sediment,Low,Observation,High
OCC-005-0039,CREATURE-005,Salinispora tropica,Marine Bacteria,-54.047114,-38.012196,Saint Lucia,2023-01-14,658,Ocean Sediment,Low,Observation,High
OCC-005-0040,CREATURE-005,Salinispora tropica,Marine Bacteria,18.2476915,16.461120,Aruba,2023-03-18,469,Ocean Sediment,Low,Preserved Specimen,Medium
OCC-005-0041,CREATURE-005,Salinispora tropica,Marine Bacteria,63.0838125,121.623135,Congo,2023-01-08,146,Ocean Sediment,Low,Observation,High
OCC-005-0042,CREATURE-005,Salinispora tropica,Marine Bacteria,-12.529071,-140.522944,Hungary,2023-09-24,271,Ocean Sediment,Low,Observation,Medium
OCC-005-0043,CREATURE-005,Salinispora tropica,Marine Bacteria,57.6011395,-29.826106,Sweden,2026-02-26,142,Ocean Sediment,Low,Observation,Medium
OCC-005-0044,CREATURE-005,Salinispora tropica,Marine Bacteria,74.025645,-116.213819,Brunei Darussalam,2026-01-31,252,Ocean Sediment,Low,Observation,High
OCC-005-0045,CREATURE-005,Salinispora tropica,Marine Bacteria,15.7377235,20.359330,South Africa,2026-02-21,762,Ocean Sediment,Low,Observation,Medium
OCC-005-0046,CREATURE-005,Salinispora tropica,Marine Bacteria,59.7418425,16.283426,Saudi Arabia,2021-12-05,574,Ocean Sediment,Low,Preserved Specimen,Medium
OCC-005-0047,CREATURE-005,Salinispora tropica,Marine Bacteria,71.7224175,93.333068,Iran,2023-09-16,551,Ocean Sediment,Low,Observation,High
OCC-005-0048,CREATURE-005,Salinispora tropica,Marine Bacteria,-77.838973,-159.108224,Burundi,2024-10-10,269,Ocean Sediment,Low,Observation,High
OCC-005-0049,CREATURE-005,Salinispora tropica,Marine Bacteria,37.1697275,98.814625,Korea,2021-12-14,764,Ocean Sediment,Low,Preserved Specimen,Medium
OCC-005-0050,CREATURE-005,Salinispora tropica,Marine Bacteria,48.380017,-104.955653,Greece,2025-11-12,598,Ocean Sediment,Low,Preserved Specimen,Medium
OCC-005-0051,CREATURE-005,Salinispora tropica,Marine Bacteria,-4.495246,-92.757379,India,2026-02-28,438,Ocean Sediment,Low,Observation,High
OCC-005-0052,CREATURE-005,Salinispora tropica,Marine Bacteria,-9.674894,138.753496,Guadeloupe,2023-09-29,919,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0053,CREATURE-005,Salinispora tropica,Marine Bacteria,46.8253365,105.797770,Liechtenstein,2024-10-01,597,Ocean Sediment,Low,Observation,Low
OCC-005-0054,CREATURE-005,Salinispora tropica,Marine Bacteria,-9.5255825,74.956021,Suriname,2021-04-16,408,Ocean Sediment,Low,Observation,High
OCC-005-0055,CREATURE-005,Salinispora tropica,Marine Bacteria,-1.0835495,-121.156485,Israel,2024-02-16,370,Ocean Sediment,Low,Observation,High
OCC-005-0056,CREATURE-005,Salinispora tropica,Marine Bacteria,78.9158255,-165.693918,Nepal,2023-08-01,224,Ocean Sediment,Low,Observation,High
OCC-005-0057,CREATURE-005,Salinispora tropica,Marine Bacteria,85.983861,130.566043,Morocco,2022-05-06,141,Ocean Sediment,Low,Observation,High
OCC-005-0058,CREATURE-005,Salinispora tropica,Marine Bacteria,-76.2144535,133.276674,Lesotho,2022-01-22,521,Ocean Sediment,Low,Literature,High
OCC-005-0059,CREATURE-005,Salinispora tropica,Marine Bacteria,78.852676,152.718127,Singapore,2025-05-31,505,Ocean Sediment,Low,Observation,Medium
OCC-005-0060,CREATURE-005,Salinispora tropica,Marine Bacteria,-50.3317605,-49.971711,Antigua and Barbuda,2024-01-27,93,Ocean Sediment,Low,Preserved Specimen,Medium
OCC-005-0061,CREATURE-005,Salinispora tropica,Marine Bacteria,-60.5001455,-77.573442,Andorra,2023-05-31,773,Ocean Sediment,Low,Observation,High
OCC-005-0062,CREATURE-005,Salinispora tropica,Marine Bacteria,22.415480,-98.700962,Isle of Man,2024-08-29,48,Ocean Sediment,Low,Preserved Specimen,Medium
OCC-005-0063,CREATURE-005,Salinispora tropica,Marine Bacteria,20.159846,89.412294,Singapore,2024-04-07,881,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0064,CREATURE-005,Salinispora tropica,Marine Bacteria,36.595626,-146.562989,Romania,2021-11-24,112,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0065,CREATURE-005,Salinispora tropica,Marine Bacteria,-34.342135,121.123792,Greece,2026-03-14,156,Ocean Sediment,Low,Preserved Specimen,Medium
OCC-005-0066,CREATURE-005,Salinispora tropica,Marine Bacteria,38.411733,102.113397,Honduras,2022-10-11,642,Ocean Sediment,Low,Literature,Low
OCC-005-0067,CREATURE-005,Salinispora tropica,Marine Bacteria,-43.511697,66.779977,United States Minor Outlying Islands,2023-11-16,163,Ocean Sediment,Low,Observation,High
OCC-005-0068,CREATURE-005,Salinispora tropica,Marine Bacteria,56.6391005,10.206377,Philippines,2025-01-25,811,Ocean Sediment,Low,Observation,High
OCC-005-0069,CREATURE-005,Salinispora tropica,Marine Bacteria,82.6869715,-38.071636,New Zealand,2023-08-18,696,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0070,CREATURE-005,Salinispora tropica,Marine Bacteria,-23.825523,-30.209583,Moldova,2022-09-13,432,Ocean Sediment,Low,Preserved Specimen,Medium
OCC-005-0071,CREATURE-005,Salinispora tropica,Marine Bacteria,-10.109700,-24.842085,Romania,2022-03-30,610,Ocean Sediment,Low,Observation,High
OCC-005-0072,CREATURE-005,Salinispora tropica,Marine Bacteria,41.2657655,-9.790047,Lesotho,2022-12-14,65,Ocean Sediment,Low,Preserved Specimen,Low
OCC-005-0073,CREATURE-005,Salinispora tropica,Marine Bacteria,-16.5943015,-25.494256,British Virgin Islands,2024-01-28,394,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0074,CREATURE-005,Salinispora tropica,Marine Bacteria,55.811691,23.846761,Ukraine,2026-02-09,390,Ocean Sediment,Low,Preserved Specimen,Medium
OCC-005-0075,CREATURE-005,Salinispora tropica,Marine Bacteria,2.6463835,-101.361230,French Guiana,2021-06-01,610,Ocean Sediment,Low,Observation,High
OCC-005-0076,CREATURE-005,Salinispora tropica,Marine Bacteria,-68.785698,5.952495,Uzbekistan,2023-06-03,479,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0077,CREATURE-005,Salinispora tropica,Marine Bacteria,-21.1613455,77.203722,Croatia,2022-03-21,541,Ocean Sediment,Low,Observation,High
OCC-005-0078,CREATURE-005,Salinispora tropica,Marine Bacteria,54.573410,-34.436732,Venezuela,2024-01-07,257,Ocean Sediment,Low,Literature,High
OCC-005-0079,CREATURE-005,Salinispora tropica,Marine Bacteria,-17.0871665,-106.302142,Botswana,2024-04-14,994,Ocean Sediment,Low,Preserved Specimen,Medium
OCC-005-0080,CREATURE-005,Salinispora tropica,Marine Bacteria,67.526113,-51.536417,Ecuador,2021-06-17,566,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0081,CREATURE-005,Salinispora tropica,Marine Bacteria,52.550365,-58.843457,Northern Mariana Islands,2022-05-16,881,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0082,CREATURE-005,Salinispora tropica,Marine Bacteria,-63.1033155,41.889481,Greenland,2024-10-17,965,Ocean Sediment,Low,Literature,High
OCC-005-0083,CREATURE-005,Salinispora tropica,Marine Bacteria,-63.010183,-106.197947,Albania,2026-01-12,11,Ocean Sediment,Low,Observation,High
OCC-005-0084,CREATURE-005,Salinispora tropica,Marine Bacteria,-47.603015,38.456775,Palau,2025-11-19,696,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0085,CREATURE-005,Salinispora tropica,Marine Bacteria,37.694650,76.328220,Pakistan,2022-03-16,738,Ocean Sediment,Low,Observation,High
OCC-005-0086,CREATURE-005,Salinispora tropica,Marine Bacteria,-12.8932465,-7.574402,France,2024-06-09,117,Ocean Sediment,Low,Observation,High
OCC-005-0087,CREATURE-005,Salinispora tropica,Marine Bacteria,-65.985572,170.200214,Montserrat,2022-05-15,698,Ocean Sediment,Low,Literature,High
OCC-005-0088,CREATURE-005,Salinispora tropica,Marine Bacteria,-79.987829,-86.012813,Israel,2025-08-14,906,Ocean Sediment,Low,Observation,Medium
OCC-005-0089,CREATURE-005,Salinispora tropica,Marine Bacteria,-42.812080,-160.490195,Taiwan,2023-03-12,549,Ocean Sediment,Low,Observation,Medium
OCC-005-0090,CREATURE-005,Salinispora tropica,Marine Bacteria,42.9786025,-79.974708,Vietnam,2024-12-14,768,Ocean Sediment,Low,Observation,High
OCC-005-0091,CREATURE-005,Salinispora tropica,Marine Bacteria,-12.296801,-159.885497,Algeria,2022-09-13,273,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0092,CREATURE-005,Salinispora tropica,Marine Bacteria,71.8083205,-122.393381,Vanuatu,2026-02-14,787,Ocean Sediment,Low,Literature,High
OCC-005-0093,CREATURE-005,Salinispora tropica,Marine Bacteria,-13.613564,63.926800,Norway,2023-12-04,656,Ocean Sediment,Low,Observation,High
OCC-005-0094,CREATURE-005,Salinispora tropica,Marine Bacteria,42.583605,-107.951955,Thailand,2023-09-24,348,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0095,CREATURE-005,Salinispora tropica,Marine Bacteria,-16.7608535,-76.485169,Sudan,2021-10-08,114,Ocean Sediment,Low,Observation,High
OCC-005-0096,CREATURE-005,Salinispora tropica,Marine Bacteria,-46.3807795,66.377829,Oman,2022-06-30,300,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0097,CREATURE-005,Salinispora tropica,Marine Bacteria,-40.0175675,-172.438607,Saint Pierre and Miquelon,2022-11-22,445,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0098,CREATURE-005,Salinispora tropica,Marine Bacteria,-10.805030,124.825222,Peru,2024-12-29,161,Ocean Sediment,Low,Preserved Specimen,Medium
OCC-005-0099,CREATURE-005,Salinispora tropica,Marine Bacteria,-42.8909435,148.003698,Togo,2024-05-26,464,Ocean Sediment,Low,Preserved Specimen,High
OCC-005-0100,CREATURE-005,Salinispora tropica,Marine Bacteria,18.8479925,49.621434,Malaysia,2022-11-06,3,Ocean Sediment,Low,Preserved Specimen,High
OCC-006-0000,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,17.5978555,179.304002,Bhutan,2022-02-17,0,Deep Ocean,Low,Observation,Medium
OCC-006-0001,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-52.254787,76.331218,Gibraltar,2025-11-20,0,Deep Ocean,Low,Observation,High
OCC-006-0002,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-88.166553,-39.991971,Hungary,2022-05-21,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0003,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-18.3292575,-3.033764,Gabon,2024-02-14,0,Deep Ocean,Low,Preserved Specimen,Low
OCC-006-0004,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,63.780593,-173.860487,Eritrea,2024-06-23,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0005,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-26.5680095,-146.647255,Papua New Guinea,2021-10-18,0,Deep Ocean,Low,Observation,Medium
OCC-006-0006,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-7.6422995,-94.252682,Iraq,2024-08-21,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0007,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-6.522494,-116.962904,Northern Mariana Islands,2025-10-15,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0008,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-10.8014465,17.323628,Nicaragua,2022-04-24,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0009,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-54.145403,76.721952,Cape Verde,2023-06-26,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0010,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,72.601811,20.588309,Israel,2024-09-19,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0011,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,36.3869495,108.577610,Spain,2024-07-12,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0012,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-31.370578,-47.143010,Pitcairn Islands,2024-12-24,0,Deep Ocean,Low,Observation,High
OCC-006-0013,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-68.023107,102.129237,Kiribati,2023-11-06,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0014,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,7.115886,-138.068923,United States Virgin Islands,2024-01-11,0,Deep Ocean,Low,Observation,Medium
OCC-006-0015,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-73.4219505,114.016950,United Kingdom,2023-09-26,0,Deep Ocean,Low,Preserved Specimen,Medium
OCC-006-0016,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,63.733435,108.117229,Canada,2022-01-11,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0017,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,49.6781185,57.211342,Brazil,2024-08-10,0,Deep Ocean,Low,Observation,Medium
OCC-006-0018,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,66.537512,82.437519,Bermuda,2025-09-14,0,Deep Ocean,Low,Observation,Medium
OCC-006-0019,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,29.5833485,-150.130754,Korea,2021-11-13,0,Deep Ocean,Low,Preserved Specimen,Medium
OCC-006-0020,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,21.5146845,65.241813,Mongolia,2021-06-30,0,Deep Ocean,Low,Preserved Specimen,Medium
OCC-006-0021,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,34.118731,-14.552727,Saint Kitts and Nevis,2021-04-25,0,Deep Ocean,Low,Preserved Specimen,Medium
OCC-006-0022,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-21.694661,-178.381082,Samoa,2022-04-19,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0023,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-70.3962855,-155.685223,Jamaica,2022-12-06,0,Deep Ocean,Low,Preserved Specimen,Medium
OCC-006-0024,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-72.884579,110.534942,Bahamas,2025-11-18,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0025,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-71.472815,73.441297,Antigua and Barbuda,2022-08-23,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0026,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-41.6866315,-107.292182,Seychelles,2024-06-01,0,Deep Ocean,Low,Observation,High
OCC-006-0027,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,83.377310,45.680099,Holy See (Vatican City State),2026-03-04,0,Deep Ocean,Low,Literature,High
OCC-006-0028,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,12.671091,60.806539,Trinidad and Tobago,2025-10-17,0,Deep Ocean,Low,Preserved Specimen,Medium
OCC-006-0029,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,11.333405,21.673162,Belgium,2024-08-15,0,Deep Ocean,Low,Observation,High
OCC-006-0030,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,87.648580,109.534625,Burkina Faso,2024-06-23,0,Deep Ocean,Low,Preserved Specimen,Medium
OCC-006-0031,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,3.3537695,-116.309302,Christmas Island,2026-03-04,0,Deep Ocean,Low,Preserved Specimen,Low
OCC-006-0032,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,15.5108725,103.920178,Brunei Darussalam,2024-11-05,0,Deep Ocean,Low,Literature,High
OCC-006-0033,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-30.2220505,-178.135292,Saudi Arabia,2021-04-27,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0034,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-9.9087945,68.573324,Peru,2024-10-20,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0035,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,23.851001,105.579683,Hong Kong,2025-04-29,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0036,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-23.558993,67.296312,Guatemala,2021-12-25,0,Deep Ocean,Low,Observation,Medium
OCC-006-0037,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-39.4051645,-119.416993,Antigua and Barbuda,2025-04-03,0,Deep Ocean,Low,Observation,High
OCC-006-0038,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,22.5390415,150.134380,Seychelles,2025-11-21,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0039,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-85.8001135,-50.793268,Costa Rica,2021-07-17,0,Deep Ocean,Low,Literature,High
OCC-006-0040,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,69.4356695,-161.973876,Kiribati,2024-03-13,0,Deep Ocean,Low,Observation,High
OCC-006-0041,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-76.9335495,-48.609354,Saint Vincent and the Grenadines,2021-06-05,0,Deep Ocean,Low,Preserved Specimen,Medium
OCC-006-0042,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,27.833183,-54.190060,Mauritius,2022-04-17,0,Deep Ocean,Low,Preserved Specimen,Medium
OCC-006-0043,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-74.848419,-104.765286,Macao,2026-03-06,0,Deep Ocean,Low,Literature,High
OCC-006-0044,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-27.1427465,129.296883,Ghana,2024-02-05,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0045,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-3.922113,-52.813115,Gabon,2025-08-03,0,Deep Ocean,Low,Literature,High
OCC-006-0046,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,87.224422,99.844531,Cyprus,2023-04-11,0,Deep Ocean,Low,Observation,High
OCC-006-0047,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-16.138931,-147.273618,Moldova,2025-12-13,0,Deep Ocean,Low,Observation,High
OCC-006-0048,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-42.9880425,156.077506,Philippines,2023-05-06,0,Deep Ocean,Low,Observation,Medium
OCC-006-0049,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,43.0421935,-154.829295,Guatemala,2025-12-01,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0050,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,12.315417,101.568960,Ghana,2024-09-09,0,Deep Ocean,Low,Literature,High
OCC-006-0051,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,19.5912385,-99.889405,French Southern Territories,2023-02-02,0,Deep Ocean,Low,Observation,High
OCC-006-0052,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,54.399019,74.218481,Dominican Republic,2025-06-15,0,Deep Ocean,Low,Preserved Specimen,Medium
OCC-006-0053,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-9.271684,-102.501748,Sri Lanka,2023-07-10,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0054,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-74.5316925,121.928659,Isle of Man,2026-01-18,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0055,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,59.595524,104.537188,Burkina Faso,2023-02-24,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0056,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-21.550128,-70.834423,Greenland,2024-06-10,0,Deep Ocean,Low,Literature,High
